45291,,,,45260,,,,45230,,,,45199,,,,45169,,,,45138,,,,45107,,,,45077,,,,45046,,,,45016,,,,44985,,,,44957,,,,44926,,,,44895,,,,44865,,,,44834,,,,44804,,,,44773,,,,44742,,,,44712,,,,44681,,,,44651,,,,44620,,,,44592,,,,44561,,,,44530,,,,44500,,,,44469,,,,44439,,,,44408,,,,44377,,,,44347,,,,44316,,,,44286,,,,44255,,,,44227,,,,44196,,,,44165,,,,44135,,,,44104,,,,44074,,,,44043,,,,44012,,,,43982,,,,43951,,,,43921,,,,43890,,,,43861,,,,43830,,,,43799,,,,43769,,,,43738,,,,43708,,,,43677,,,,43646,,,,43616,,,,43585,,,,43555,,,,43524,,,,43496,,,,43465,,,,43434,,,,43404,,,,43373,,,,43343,,,,43312,,,,43281,,,,43251,,,,43220,,,,43190,,,,43159,,,,43131,,,,43100,,,,43069,,,,43039,,,,43008,,,,42978,,,,42947,,,,42916,,,,42886,,,,42855,,,,42825,,,,42794,,,,42766,,,,42735,,,,42704,,,,42674,,,,42643,,,,42613,,,,42582,,,,42551,,,,42521,,,,42490,,,,42460,,,,42429,,,,42400,,,,42369,,,,42338,,,,42308,,,,42277,,,,42247,,,,42216,,,,42185,,,,42155,,,,42124,,,,42094,,,,42063,,,,42035,,,,42004,,,,41973,,,,41943,,,,41912,,,,41882,,,,41851,,,,41820,,,,41790,,,,41759,,,,41729,,,,41698,,,,41670,,,,41639,,,,41608,,,,41578,,,,41547,,,,41517,,,,41486,,,,41455,,,,41425,,,,41394,,,,41364,,,,41333,,,,41305,,,,41274,,,,41243,,,,41213,,,,41182,,,,41152,,,,41121,,,,41090,,,,41060,,,,41029,,,,40999,,,,40968,,,,40939,,,,40908,,,,40877,,,,40847,,,,40816,,,,40786,,,,40755,,,,40724,,,,40694,,,,40663,,,,40633,,,,40602,,,,40574,,,,40543,,,,40512,,,,40482,,,,40451,,,,40421,,,,40390,,,,40359,,,,40329,,,,40298,,,,40268,,,,40237,,,,40209,,,,40178,,,,40147,,,,40117,,,,40086,,,,40056,,,,40025,,,,39994,,,,39964,,,,39933,,,,39903,,,,39872,,,,39844,,,,39813,,,,39782,,,,39752,,,,39721,,,,39691,,,,39660,,,,39629,,,,39599,,,,39568,,,,39538,,,,39507,,,,39478,,,,39447,,,,39416,,,,39386,,,,39355,,,,39325,,,,39294,,,,39263,,,,39233,,,,39202,,,,39172,,,,39141,,,,39113,,,,39082,,,,39051,,,,39021,,,,38990,,,,38960,,,,38929,,,,38898,,,,38868,,,,38837,,,,38807,,,,38776,,,,38748,,,,38717,,,,38686,,,,38656,,,,38625,,,,38595,,,,38564,,,,38533,,,,38503,,,,38472,,,,38442,,,,38411,,,,38383,,,,38352,,,,38321,,,,38291,,,,38260,,,,38230,,,,38199,,,,38168,,,,38138,,,,38107,,,,38077,,,,38046,,,,38017,,,,37986,,,,37955,,,,37925,,,,37894,,,,37864,,,,37833,,,,37802,,,,37772,,,,37741,,,,37711,,,,37680,,,,37652,,,,37621,,,,37590,,,,37560,,,,37529,,,,37499,,,,37468,,,,37437,,,,37407,,,,37376,,,,37346,,,,37315,,,,37287,,,,37256,,,,37225,,,,37195,,,,37164,,,,37134,,,,37103,,,,37072,,,,37042,,,,37011,,,,36981,,,,36950,,,,36922,,,,36891,,,,36860,,,,36830,,,,36799,,,,36769,,,,36738,,,,36707,,,,36677,,,,36646,,,,36616,,,,36585,,,,36556,,,
ID,,,,ID,,,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,,ID,#weight,#return,
AIA NZ Equity,9.844674,-0.041477273,,AIA NZ Equity,9.233314,0.111111111,,AIA NZ Equity,8.997121,0.079019074,,AIA NZ Equity,9.231763,-0.072060683,,AIA NZ Equity,8.204655,0.020017802,,AIA NZ Equity,8.451929,-0.070238095,,AIA NZ Equity,8.698233,-0.01754386,,AIA NZ Equity,9.146806,-0.036619718,,AIA NZ Equity,8.867933,0.003959276,,AIA NZ Equity,8.826879,0.016091954,,AIA NZ Equity,8.795193,-0.004576659,,AIA NZ Equity,8.552188,0.028235294,,AIA NZ Equity,8.196099,0.088348271,,AIA NZ Equity,8.40667,-0.028606965,,AIA NZ Equity,8.184691,0.044155844,,AIA NZ Equity,7.841836,0.069444444,,AIA NZ Equity,7.788094,-0.047619048,,AIA NZ Equity,7.754671,0.013404826,,AIA NZ Equity,7.889301,0.038997214,,AIA NZ Equity,7.869379,-0.040106952,,AIA NZ Equity,7.84087,-0.045309509,,AIA NZ Equity,7.624842,0.00063857,,AIA NZ Equity,6.975513,0.099719101,,AIA NZ Equity,7.087555,-0.008356546,,AIA NZ Equity,6.933501,-0.067532468,,AIA NZ Equity,7.38558,-0.025316456,,AIA NZ Equity,7.243812,-0.01126408,,AIA NZ Equity,7.00376,0.02173913,,AIA NZ Equity,6.416512,0.084604716,,AIA NZ Equity,6.744633,-0.004143646,,AIA NZ Equity,6.738471,-0.004126547,,AIA NZ Equity,6.946504,-0.002743484,,AIA NZ Equity,6.98999,-0.039525692,,AIA NZ Equity,7.318195,-0.031887755,,AIA NZ Equity,7.19973,0.038410596,,AIA NZ Equity,6.627558,0.013422819,,AIA NZ Equity,6.761006,-0.017150396,,AIA NZ Equity,7.143131,-0.025706941,,AIA NZ Equity,6.785202,0.111428571,,AIA NZ Equity,7.23709,-0.039121482,,AIA NZ Equity,6.417471,0.098793363,,AIA NZ Equity,6.276695,0.039184953,,AIA NZ Equity,6.612835,-0.02891933,,AIA NZ Equity,6.765907,0.010769231,,AIA NZ Equity,6.573761,0.067323481,,AIA NZ Equity,4.804016,0.220440882,,AIA NZ Equity,6.540637,-0.365946633,,AIA NZ Equity,6.918786,-0.09017341,,AIA NZ Equity,7.135437,-0.011428571,,AIA NZ Equity,7.469239,-0.031007752,,AIA NZ Equity,8.067057,-0.029032258,,AIA NZ Equity,7.841449,0.033845253,,AIA NZ Equity,8.338649,-0.048856549,,AIA NZ Equity,7.95879,0.033852767,,AIA NZ Equity,8.719625,-0.055329949,,AIA NZ Equity,8.001988,0.123787792,,AIA NZ Equity,7.214981,0.099749059,,AIA NZ Equity,7.491124,-0.020884521,,AIA NZ Equity,7.429162,0.068020978,,AIA NZ Equity,7.288215,0.057142857,,AIA NZ Equity,7.25941,0.02367688,,AIA NZ Equity,7.268608,-0.002777778,,AIA NZ Equity,7.095825,0.030042918,,AIA NZ Equity,6.922367,-0.022091078,,AIA NZ Equity,6.723719,0.021693492,,AIA NZ Equity,6.529451,0.070411985,,AIA NZ Equity,6.623551,-0.015486726,,AIA NZ Equity,6.665434,0.027272727,,AIA NZ Equity,6.594662,0.034482759,,AIA NZ Equity,6.45235,0.034035656,,AIA NZ Equity,6.703496,-0.028127492,,AIA NZ Equity,6.901091,-0.036594473,,AIA NZ Equity,6.716772,0.033179012,,AIA NZ Equity,6.613618,0.015673981,,AIA NZ Equity,6.478719,0.024077047,,AIA NZ Equity,6.8742,-0.010108285,,AIA NZ Equity,7.28933,-0.051546392,,AIA NZ Equity,7.573986,-0.024425287,,AIA NZ Equity,7.839253,-0.023842917,,AIA NZ Equity,7.88091,0.020028612,,AIA NZ Equity,7.806658,0.013043478,,AIA NZ Equity,7.881148,0.020710059,,AIA NZ Equity,8.526709,-0.060345479,,AIA NZ Equity,8.062517,0.073099415,,AIA NZ Equity,7.546363,0.0944,,AIA NZ Equity,7.449376,0.015434606,,AIA NZ Equity,7.883973,-0.066009105,,1456070D NZ Equity,0.682251,-0.361038961,,1456070D NZ Equity,0.653583,-0.01910828,,1456070D NZ Equity,0.685001,-0.039167687,,1456070D NZ Equity,0.68314,0.061038961,,1456070D NZ Equity,0.682354,-0.01910828,,1456070D NZ Equity,0.696297,0.048394815,,1456070D NZ Equity,0.692863,0.011749347,,1456070D NZ Equity,0.705964,0.046448087,,1456070D NZ Equity,0.734388,-0.030463576,,1456070D NZ Equity,0.740038,-0.032051282,,1456070D NZ Equity,0.73647,0.04,,1456070D NZ Equity,0.781196,-0.003654358,,1456070D NZ Equity,0.809157,0.051212938,,1456070D NZ Equity,0.79449,-0.00802139,,1456070D NZ Equity,0.816266,-0.044699872,,1456070D NZ Equity,0.821008,0.027559055,,1456070D NZ Equity,0.81399,-0.016774194,,1456070D NZ Equity,0.591356,0.027935998,,1456070D NZ Equity,0.604594,-0.018867925,,1456070D NZ Equity,0.605488,-0.020935961,,1456070D NZ Equity,0.639562,-0.029868578,,1456070D NZ Equity,0.624022,0.059493671,,1456070D NZ Equity,0.605908,0.054739653,,1456070D NZ Equity,0.609134,0.031294231,,1456070D NZ Equity,0.607367,0.025991792,,1456070D NZ Equity,0.566869,0.064046579,,1456070D NZ Equity,0.595208,-0.037815126,,1456070D NZ Equity,0.598414,-0.001398601,,1456070D NZ Equity,0.588781,0.021428571,,1456070D NZ Equity,0.556321,0.08159209,,1456070D NZ Equity,0.546065,0.032357473,,1456070D NZ Equity,0.560872,-0.001538462,,1456070D NZ Equity,0.586747,-0.022556391,,1456070D NZ Equity,0.592116,0.021505376,,1456070D NZ Equity,0.61342,-0.00610687,,1456070D NZ Equity,0.630384,-0.012251549,,1456070D NZ Equity,0.678351,-0.019886364,,1456070D NZ Equity,0.704513,-0.008450704,,1456070D NZ Equity,0.734556,-0.040540541,,1456070D NZ Equity,0.74902,0.042253521,,1456070D NZ Equity,0.779126,-0.052069426,,1456070D NZ Equity,0.740197,0.062632425,,1456070D NZ Equity,0.829872,-0.051948052,,1456070D NZ Equity,0.862013,-0.025316456,,1456070D NZ Equity,0.93123,-0.058402861,,1456070D NZ Equity,1.01268,-0.005924171,,1456070D NZ Equity,1.011743,0.004761905,,1456070D NZ Equity,1.033146,0.016288885,,1456070D NZ Equity,0.99717,0.0675,,1456070D NZ Equity,1.007407,0.01910828,,1456070D NZ Equity,1.023912,0.016839378,,1456070D NZ Equity,1.051303,0.021164021,,1456070D NZ Equity,0.965318,-0.011764706,,1456070D NZ Equity,0.910395,0.078037573,,1456070D NZ Equity,0.908161,0.013793103,,1456070D NZ Equity,0.940439,0.006944444,,1456070D NZ Equity,0.941004,0.014084507,,1456070D NZ Equity,0.947091,0,,1456070D NZ Equity,0.942396,0.007092199,,1456070D NZ Equity,0.945316,0.008429088,,1456070D NZ Equity,0.918539,0.024011299,,1456070D NZ Equity,0.952579,-0.00979021,,1456070D NZ Equity,0.920961,0.007042254,,1456070D NZ Equity,0.923657,-0.017980636,,1456070D NZ Equity,0.911115,-0.022972973,,1456070D NZ Equity,0.941288,0.00804782,,1456070D NZ Equity,0.922888,0.055555556,,1456070D NZ Equity,0.948684,0.001390821,,1456070D NZ Equity,0.962359,-0.006906077,,1456070D NZ Equity,0.98521,-0.014965986,,1456070D NZ Equity,0.998217,0.009615385,,1456070D NZ Equity,1.02668,-0.010445343,,1456070D NZ Equity,1.030579,0.039671683,,1456070D NZ Equity,1.082362,0.008275862,,1456070D NZ Equity,1.074249,0.006944444,,1456070D NZ Equity,1.100689,0.001390821,,1456070D NZ Equity,1.054741,0.012676056,,1456070D NZ Equity,1.0214,-0.007335946,,1456070D NZ Equity,1.002061,0.022099448,,1456070D NZ Equity,1.040508,-0.014965986,,1456070D NZ Equity,1.033808,0.006849315,,1456070D NZ Equity,1.020003,2.22045E-16,,1456070D NZ Equity,1.06123,0,,1456070D NZ Equity,1.070767,-0.002642008,,1456070D NZ Equity,1.072181,0.009333333,,1456070D NZ Equity,1.108625,-0.013157895,,1456070D NZ Equity,1.168749,-0.025641026,,1456070D NZ Equity,1.250714,0.016949153,,1456070D NZ Equity,1.284609,0.021986601,,1456070D NZ Equity,1.218333,0.095505618,,1456070D NZ Equity,1.266616,0.009929078,,1456070D NZ Equity,1.313053,-0.02892562,,1456070D NZ Equity,1.233465,-0.026809651,,1456070D NZ Equity,1.24507,0.008108108,,1456070D NZ Equity,1.1629,0.113332975,,1456070D NZ Equity,1.186552,-0.060810811,,1456070D NZ Equity,1.140273,-0.057324841,,1456070D NZ Equity,1.046722,-0.007585335,,1456070D NZ Equity,1.06251,-0.006281407,,1456070D NZ Equity,1.039333,0.069892473,,1456070D NZ Equity,1.031027,-0.092601751,,1456070D NZ Equity,0.977447,0.05,,1456070D NZ Equity,0.952862,0.059602649,,1456070D NZ Equity,0.911126,0.003989362,,1456070D NZ Equity,0.910519,-0.023376623,,1456070D NZ Equity,0.927978,-0.10982659,,1456070D NZ Equity,0.933445,0.012143567,,1456070D NZ Equity,0.951068,-0.054956897,,1456070D NZ Equity,0.861023,0.091764706,,1456070D NZ Equity,0.84106,0.02905569,,1456070D NZ Equity,0.82588,-0.010778443,,1456070D NZ Equity,0.836912,-0.005952381,,1456070D NZ Equity,0.813033,0.012048193,,1456070D NZ Equity,0.811853,0.050963089,,1456070D NZ Equity,0.8532,-0.02173913,,1456070D NZ Equity,0.846091,-0.008383234,,1456070D NZ Equity,0.607051,0.030864198,,1456070D NZ Equity,0.599848,0.05825997,,1456070D NZ Equity,0.594623,0.060810811,,1456070D NZ Equity,0.578921,0.027777778,,1456070D NZ Equity,0.559469,0.089258699,,1456070D NZ Equity,0.59669,-0.048920863,,1456070D NZ Equity,0.580507,0,,1456070D NZ Equity,0.590515,-0.021126761,,1456070D NZ Equity,0.549809,0.044117647,,1456070D NZ Equity,0.539275,-0.003355959,,1456070D NZ Equity,0.534324,0.030927835,,1456070D NZ Equity,0.535793,0.0609375,,1456070D NZ Equity,0.525846,0.028938907,,1456070D NZ Equity,0.515787,0.011382114,,1456070D NZ Equity,0.511105,0.028367915,,1456070D NZ Equity,0.475654,0.073426573,,1456070D NZ Equity,0.480886,-0.028862479,,1456070D NZ Equity,0.517104,-0.042276423,,1456070D NZ Equity,0.49863,0.008196721,,1456070D NZ Equity,0.486321,0.045644952,,1456070D NZ Equity,0.487821,0.060176991,,1456070D NZ Equity,0.455298,0.086538462,,1456070D NZ Equity,0.452331,2.22045E-16,,1456070D NZ Equity,0.477575,-0.111111111,,1456070D NZ Equity,0.487191,0.010362694,,1456070D NZ Equity,0.455751,0.015789474,,1456070D NZ Equity,0.481995,-0.010724286,,1456070D NZ Equity,0.420071,0.216494845,,1456070D NZ Equity,0.369665,-0.03,,1456070D NZ Equity,0.356455,0.063829787,,1456070D NZ Equity,0.336585,0.02173913,,1456070D NZ Equity,0.301223,0.00669581,,1456070D NZ Equity,0.274769,0.13253012,,1456070D NZ Equity,0.272238,-0.011904762,,1456070D NZ Equity,0.207501,0.174825175,,1456070D NZ Equity,0.205857,0.074051335,,1456070D NZ Equity,0.205834,-0.013062409,,1456070D NZ Equity,0.4544,0.06,,1456070D NZ Equity,0.447516,0.084584787,,1456070D NZ Equity,0.436684,0.042372881,,1456070D NZ Equity,0.177703,0.18,,1456070D NZ Equity,0.175128,0.037344398,,1456070D NZ Equity,0.176309,0.023354565,,AIA NZ Equity,5.225161,-0.021207178,,AIA NZ Equity,4.973511,0.118613139,,AIA NZ Equity,4.863434,0.057915058,,AIA NZ Equity,5.165868,-0.015209125,,AIA NZ Equity,5.304531,-0.010259914,,AIA NZ Equity,5.304531,0.012987013,,AIA NZ Equity,5.304531,-0.028828829,,AIA NZ Equity,5.304531,0.075581395,,AIA NZ Equity,5.304531,-0.04797048,,AIA NZ Equity,5.304531,-0.000699442,,AIA NZ Equity,5.304531,0.078431373,,AIA NZ Equity,5.304531,-0.028571429,,AIA NZ Equity,5.304531,-0.056179775,,AIA NZ Equity,5.304531,-0.004474273,,AIA NZ Equity,5.304531,0.039534884,,AIA NZ Equity,5.304531,-0.016018307,,AIA NZ Equity,5.304531,0.098736905,,AIA NZ Equity,5.304531,0.046272494,,AIA NZ Equity,5.304531,0.074585635,,AIA NZ Equity,5.304531,-0.05974026,,AIA NZ Equity,5.304531,0.145833333,,AIA NZ Equity,5.304531,0.030342396,,AIA NZ Equity,5.304531,-0.141025641,,AIA NZ Equity,5.304531,0.123919308,,AIA NZ Equity,5.304531,-0.086842105,,AIA NZ Equity,5.304531,0.061452514,,AIA NZ Equity,5.304531,0.025787966,,AIA NZ Equity,5.304531,-0.016901408,,AIA NZ Equity,5.304531,0.02990423,,AIA NZ Equity,5.304531,0.026239067,,AIA NZ Equity,5.304531,0.092356688,,AIA NZ Equity,5.304531,0.06440678,,AIA NZ Equity,5.304531,0.062412627,,AIA NZ Equity,5.304531,0.059479554,,AIA NZ Equity,5.304531,-0.091216216,,AIA NZ Equity,5.304531,0.034965035,,AIA NZ Equity,5.304531,0.134920635,,AIA NZ Equity,5.304531,-0.049056604,,AIA NZ Equity,5.304531,0.167400881,,AIA NZ Equity,5.304531,-0.065843621,,AIA NZ Equity,5.304531,0.069975873,,AIA NZ Equity,5.304531,-0.073076923,
